12893953,51.512520,7.373286,20.000000,850.000000,880.000000
12893954,51.512520,7.373286,20.000000,850.000000,880.000000
12893977,51.512520,7.373286,20.000000,1845.000000,1750.000000
12893978,51.512520,7.373286,20.000000,1845.000000,1750.000000
12893979,51.512520,7.373286,20.000000,1845.000000,1750.000000
12894977,51.491028,7.373530,20.000000,850.000000,880.000000
12894978,51.491028,7.373530,20.000000,850.000000,880.000000
12894979,51.491028,7.373530,20.000000,850.000000,880.000000
12895001,51.491028,7.373530,20.000000,1845.000000,1750.000000
12895003,51.491028,7.373530,20.000000,1845.000000,1750.000000
12895513,51.483500,7.385429,20.000000,1845.000000,1750.000000
12895514,51.483500,7.385429,20.000000,1845.000000,1750.000000
12895515,51.483500,7.385429,20.000000,1845.000000,1750.000000
12896769,51.473544,7.448888,20.000000,1845.000000,1750.000000
12896770,51.473544,7.448888,20.000000,850.000000,880.000000
12896771,51.473544,7.448888,20.000000,850.000000,880.000000
12896793,51.473544,7.448888,20.000000,1845.000000,1750.000000
12896794,51.473544,7.448888,20.000000,1845.000000,1750.000000
12896795,51.473544,7.448888,20.000000,1845.000000,1750.000000
12897025,51.457216,7.442907,20.000000,850.000000,880.000000
12897026,51.457216,7.442907,20.000000,850.000000,880.000000
12897027,51.457216,7.442907,20.000000,850.000000,880.000000
12897049,51.457216,7.442907,20.000000,1845.000000,1750.000000
12897050,51.457216,7.442907,20.000000,1845.000000,1750.000000
12897051,51.457216,7.442907,20.000000,1845.000000,1750.000000
12909337,51.470907,7.488669,20.000000,1845.000000,1750.000000
12909338,51.470907,7.488669,20.000000,1845.000000,1750.000000
12909339,51.470907,7.488669,20.000000,1845.000000,1750.000000
12909593,51.458910,7.484749,20.000000,1845.000000,1750.000000
12909594,51.458910,7.484749,20.000000,1845.000000,1750.000000
12909595,51.458910,7.484749,20.000000,1845.000000,1750.000000
12918809,51.441898,7.485975,20.000000,1845.000000,1750.000000
12918810,51.441898,7.485975,20.000000,1845.000000,1750.000000
12918811,51.441898,7.485975,20.000000,1845.000000,1750.000000
12935169,51.448766,7.461554,20.000000,850.000000,880.000000
12935170,51.448766,7.461554,20.000000,850.000000,880.000000
12935171,51.448766,7.461554,20.000000,850.000000,880.000000
12935193,51.448766,7.461554,20.000000,1845.000000,1750.000000
12935194,51.448766,7.461554,20.000000,1845.000000,1750.000000
12935195,51.448766,7.461554,20.000000,1845.000000,1750.000000
13416961,51.489614,7.422924,20.000000,850.000000,880.000000
13416962,51.489614,7.422924,20.000000,850.000000,880.000000
