51.435990,51.495853,7.392967,7.491756,0.000225,0.000562
154.000000,1.000000,-87.000000,-9.000000,4.000000,6.000000,41.000000,19.000000,13.640000,13523715.000000,860.000000
149.000000,6.000000,-92.400000,-7.400000,12.800000,9.800000,34.400000,19.000000,8.298000,13523715.000000,860.000000
150.000000,6.000000,-90.236842,-8.710526,11.657895,10.315789,37.657895,19.000000,9.803684,13523715.000000,860.000000
151.000000,6.000000,-88.343750,-8.343750,10.000000,10.531250,39.437500,19.000000,12.879062,13523715.000000,860.000000
152.000000,6.000000,-88.000000,-15.000000,0.000000,6.000000,45.000000,19.000000,12.830000,13523715.000000,860.000000
149.000000,7.000000,-92.800000,-9.200000,11.150000,8.900000,35.050000,19.000000,8.442500,13523715.000000,860.000000
150.000000,7.000000,-93.222222,-8.000000,9.333333,10.888889,33.000000,19.000000,9.476667,13523715.000000,860.000000
151.000000,7.000000,-84.000000,-5.000000,4.000000,12.000000,40.000000,19.000000,12.720000,13523715.000000,860.000000
152.000000,7.000000,-88.678571,-8.607143,4.500000,8.464286,39.285714,20.857143,14.098571,13523715.000000,860.000000
153.000000,7.000000,-94.428571,-9.571429,2.714286,7.857143,34.000000,22.000000,14.938571,13417219.000000,860.000000
150.000000,8.000000,-95.107143,-8.357143,9.571429,10.000000,32.500000,19.000000,11.082500,13523715.000000,860.000000
153.000000,8.000000,-91.136364,-9.363636,3.681818,8.454545,37.454545,22.136364,14.762727,13417219.000000,860.000000
154.000000,8.000000,-89.846154,-9.384615,5.384615,8.230769,38.615385,22.307692,14.616923,13417219.000000,860.000000
150.000000,9.000000,-95.000000,-8.428571,12.428571,9.714286,32.428571,19.000000,13.230000,13523715.000000,860.000000
151.000000,9.000000,-95.142857,-9.666667,9.952381,10.047619,33.333333,19.000000,14.760000,13523715.000000,860.000000
154.000000,9.000000,-89.600000,-8.933333,5.333333,9.266667,38.133333,22.666667,14.766667,13417219.000000,860.000000
