26378496,51.471042,7.488571,20.000000,1815.000000,1720.000000
26378497,51.471042,7.488571,20.000000,1815.000000,1720.000000
26378498,51.471042,7.488571,20.000000,1815.000000,1720.000000
26385408,51.489010,7.403921,20.000000,1815.000000,1720.000000
26385409,51.489010,7.403921,20.000000,1815.000000,1720.000000
26385410,51.489010,7.403921,20.000000,1815.000000,1720.000000
26385411,51.489010,7.403921,20.000000,2650.000000,2530.000000
26385412,51.489010,7.403921,20.000000,2650.000000,2530.000000
26385413,51.489010,7.403921,20.000000,2650.000000,2530.000000
26385417,51.489010,7.403921,20.000000,954.900000,909.900000
26385419,51.489010,7.403921,20.000000,954.900000,909.900000
27770880,51.462588,7.409132,20.000000,870.000000,900.000000
27770881,51.462588,7.409132,20.000000,870.000000,900.000000
27770882,51.462588,7.409132,20.000000,870.000000,900.000000
27770883,51.462588,7.409132,20.000000,1815.000000,1720.000000
27770884,51.462588,7.409132,20.000000,1815.000000,1720.000000
27770885,51.462588,7.409132,20.000000,1815.000000,1720.000000
27771136,51.478226,7.388917,20.000000,870.000000,900.000000
27771137,51.478226,7.388917,20.000000,870.000000,900.000000
27771138,51.478226,7.388917,10.000000,870.000000,900.000000
27771139,51.478226,7.388917,20.000000,1815.000000,1720.000000
27771140,51.478226,7.388917,20.000000,1815.000000,1720.000000
27771141,51.478226,7.388917,20.000000,1815.000000,1720.000000
27771143,51.478226,7.388917,20.000000,954.900000,909.900000
27771904,51.441945,7.486161,20.000000,870.000000,900.000000
27771905,51.441945,7.486161,20.000000,954.900000,909.900000
27771906,51.441945,7.486161,10.000000,870.000000,900.000000
27771907,51.441945,7.486161,20.000000,1815.000000,1720.000000
27771908,51.441945,7.486161,20.000000,1815.000000,1720.000000
27771909,51.441945,7.486161,20.000000,1815.000000,1720.000000
28365056,51.482265,7.410293,20.000000,1815.000000,1720.000000
28365057,51.482265,7.410293,20.000000,1815.000000,1720.000000
28365058,51.482265,7.410293,20.000000,1815.000000,1720.000000
28365063,51.482265,7.410293,20.000000,954.900000,909.900000
28367104,51.486311,7.435840,20.000000,1815.000000,1720.000000
28367105,51.486311,7.435840,20.000000,1815.000000,1720.000000
28367106,51.486311,7.435840,20.000000,1815.000000,1720.000000
28367110,51.486311,7.435840,20.000000,954.900000,909.900000
28367111,51.486311,7.435840,20.000000,954.900000,909.900000
28368384,51.476260,7.443955,20.000000,1815.000000,1720.000000
28368385,51.476260,7.443955,20.000000,1815.000000,1720.000000
28368386,51.476260,7.443955,20.000000,1815.000000,1720.000000
28368389,51.476260,7.443955,20.000000,2650.000000,2530.000000
28368390,51.476260,7.443955,20.000000,870.000000,900.000000
28368398,51.476260,7.443955,20.000000,954.900000,909.900000
28368641,51.452846,7.442418,20.000000,1815.000000,1720.000000
28368642,51.452846,7.442418,20.000000,1815.000000,1720.000000
28368650,51.452846,7.442418,20.000000,954.900000,909.900000
28368651,51.452846,7.442418,20.000000,954.900000,909.900000
28371200,51.454400,7.488691,20.000000,1815.000000,1720.000000
28371201,51.454400,7.488691,20.000000,1815.000000,1720.000000
28371202,51.454400,7.488691,20.000000,1815.000000,1720.000000
28371206,51.454400,7.488691,20.000000,954.900000,909.900000
29391104,51.492758,7.412209,20.000000,1815.000000,1720.000000
29391105,51.492758,7.412209,20.000000,1815.000000,1720.000000
29391106,51.492758,7.412209,20.000000,1815.000000,1720.000000
29391112,51.492758,7.412209,20.000000,954.900000,909.900000
29401600,51.479578,7.461118,20.000000,1815.000000,1720.000000
29401601,51.479578,7.461118,20.000000,1815.000000,1720.000000
29401602,51.479578,7.461118,20.000000,1815.000000,1720.000000
29563904,51.469718,7.439658,20.000000,1815.000000,1720.000000
29563905,51.469718,7.439658,20.000000,1815.000000,1720.000000
29563906,51.469718,7.439658,20.000000,1815.000000,1720.000000
29568768,51.469911,7.453697,20.000000,1815.000000,1720.000000
29568769,51.469911,7.453697,20.000000,1815.000000,1720.000000
29568770,51.469911,7.453697,20.000000,1815.000000,1720.000000
29568778,51.469911,7.453697,20.000000,954.900000,909.900000
29908736,51.466872,7.369620,20.000000,1815.000000,1720.000000
29908737,51.466872,7.369620,20.000000,1815.000000,1720.000000
